username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
10sakiya,"Give me back my HK. 
🎗 中文 🎗 English 🎗 日本語 🎗 Deutsch 
一緒に帰ろ。
Am Morgen fliehst du aus meinen Träumen.
何為自由？瘋狂如命，卻無以名之。
我唔會自殺，但我真係好攰。",煲底,826,416,497,1/10/19 15:01,9,844,"[BREAKING] Musicians playing #GloryToHongKong in the street are arrested in Shatin !!! This #HongakongPolice aka #HKGestapo has got insane !!!

#HongKong
#Hongkonger
#HongKongProtests https://t.co/JJ9G9NBtA1"
GaillardAlda,,,435,227,24018,12/9/18 23:35,9,16906,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
relisophy,,湯隠れの里,45,23,502,12/4/11 12:59,120,821,"One #Hongkong citizen was assaulted by many protesters. The protesters use the electric shock apparatus at this guy, even after he can't stand up.
 #HongKongProtests
https://t.co/ufhyhNEnxh"
DauDing2009,"Fight for Freedom 💪
Stand with #HongKong",,392,369,8477,29/7/19 6:12,15,10709,"1st Oct2019 #hkpolice fired at the chest of an 18yo student's protester. We will never forget this pain.

the bullets are just passing 3cm from the heart.

Until now, no police got charged or sanctioned for all crimes they did.

#StandWithHongKong #HKprotests #PoliceState https://t.co/qqS7kCYfD9"
kan40880336,#followbackHongKong,,68,28,216,8/9/19 17:01,141,403,"Censored by #Facebook again &amp; again, RT THIS PHOTO if you care about #HongKong 🇭🇰!!

《#HKPolice pointing #GUN at a subdued girl’s HEAD》

#censorship #HongKongProtests
#HongKongBeWaterAct #Halloween19 #香港デモ https://t.co/rsB17LuY7G"
LEE92742121,Stand With Hong Kong. We'll Never Walk Alone 香港人! 加油!,Hong Kong,12,3,117,31/8/19 15:11,8347,164,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
Nova22563948,HKer is not defined by race but a group of people who fight for protecting HK’s core value and culture. #科勞手足 #5demandsnot1less.,,168,118,624,30/9/19 11:31,244,929,"Yesterday's tear gas.
 There is fire but no smoke.

 Is it a defective product made in China?
 If it is thrown into the room, garbage or a plant, it can cause a fire.

 #HKprotests #teargas https://t.co/dsZ1KbyOyl https://t.co/MY6lqhZ1Dt"
jennyching9999,,,286,180,350,19/12/16 5:51,1373,1759,"A foreign woman was arrested and tied up by HKPolice without legitimate reason. She called for help from the Press and the US Consulate @USAinHKMacau. 
#HongKongProtests #USA #HKPoliceBrutality 
#HKHumanRightsandDemocracyAct 
source 城大編委 https://t.co/yMhWIsM5BN"
Reap_Whirlwind,"But when the brightness comes, and God gives it, there is a shining of light on men, and their life is sweet.  Pythia 8",,87,24,46860,9/4/14 3:46,18,25802,"Police arrest a woman who shouts ""I'm American,"" ""Halloween"" in Lan Kwai Fong during #HongKong #Halloween night https://t.co/ZJxVzxyY4K"
WorldErica,,,33,61,846,13/6/14 20:49,0,1343,"Please help us ,  make things right , don't repeat the same mistakes .we need you guys . @UN @SenRickScott @marcorubio @foreignoffice @DominicRaab 
Bring us justice ,bring us back the HK we ALL ENJOYED and worked very hard to build. #StandwithHK #hkexit #FightForFreedom #chinazi"
alexhker,"HKer♥️ /CUHKer🏫 /Climate activist🌏 /Welcome to ask me anything about Hong Kong👌 /願榮光歸香港🕯️🎗️👁️🖐️☂️🧤🥽👷
#HKisNotChina🙅‍♂️ #FollowBackHongKong🐦 #護琦手💙",Hong Kong,1624,1366,922,15/12/16 12:46,1,2102,"See u all on Saturday!

#StandWithHongKong #112 #SOSHK #HongKong https://t.co/12Ks5xVGOU"
EpochTimes,"An independent, award-winning voice in print & online. Integrity & truthfulness in reporting. Email Sign up: https://t.co/OovwXvDr5L","New York, USA",94,144582,138494,5/4/09 23:54,9,8200,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
Melissa43895883,I see hope,Australia,195,167,4768,19/7/19 3:57,0,8044,"The worst is yet to come. #patriotism #brainwashing #HongKong #education #CCP #Dictator #Totalitarian 
 #FightForFreedom #StandWithHongKong #FreeHongKong #HongKongProtest https://t.co/y1N1BLtOsQ"
Josie90100852,Glory to HK,HK,23,6,14,29/10/19 14:57,293,23,"It turns out the Electoral Officer Laura Aron who disqualified @joshuawongcf is actually a lawbreaker herself.

She constructed illegal structures on top of her house.

Absurdity in #HongKong just reached new heights: lawbreakers enforce law shamelessly. https://t.co/X2VmMF7ZnE"
Budgies4,,,727,135,7440,30/6/09 22:33,0,14646,"I agree with Senator @tedcruz -- the U.S. Senate should take up the Hong Kong Human Rights and Democracy Act and pass it into law! Let's have a vote, @senatemajldr! #StandWithHK #StandWithHongKong #StandForFreedom"
RainS68596060,,,45,3,89,9/10/19 9:34,163,41,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
HKLoveYou3000,"I won’t be silenced, you can’t keep me quiet. #HongKonger #Catlover #HongKongLoveYou3000",Hong Kong,755,703,238,27/4/14 14:09,348,107,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
jijijaja96,,,82,23,466,8/10/19 3:28,348,681,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
ViRiYaBOT,Retweet #China // #BOT // Retweets aren't endorsements,Internet,3579,823,305528,14/7/16 12:47,9,53,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
Dong__Xiang,"Our greatest glory is not in never falling, but in rising every time we fall.","North West, England",84,158,13793,10/8/10 16:17,14,4851,British barrister Ian Grenville Cross appeals for punishment of violent protestors in Hong Kong. #HongKong #香港 https://t.co/PhanSonlpJ
Felicia79451697,,,30,6,281,19/12/13 21:59,3,556,"According to #HongKong local news, he isn't a police officer. Just a citizen holds different political stand. His face covered with blood after being assaulted by protesters. The taxi driver refused to take him, no journalists helped him, they just filming. https://t.co/bhkGLwnLsG"
hathey,,Hong Kong,3135,507,9027,26/11/08 16:09,957,5776,"OMFG!😱 Watch at 0:09 how butthurt #HKPolice gets when somebody walks by and couldn't stand their body odor ""嘩好臭呀!""  The whole canine unit did a 180 turn to chase and bark at him!

#StandWithHongKong #HongKongProtests https://t.co/kDquHMmZ44"
bkong8888,#5demandsnot1less #fightforfreedom #standwithhongkong #光復香港 #時代革命 #五大訴求 #缺一不可,Hong Kong,236,63,2861,8/5/19 14:44,163,3284,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
zilbella,"😷👷🏻‍♂️👷🏻‍♀️Love life, be fun, be strong as always! #freeHK #freeXinjiang #freeTibet 🙏🙏 💪#boycottBlizzard #boycottriotsgame #boycottMulan #boycottVans",,283,412,9143,26/8/19 2:45,180,11733,"LIVE TV ALERT‼️

I’ll be joining @DavidAsmanfox on @FoxBusiness today at 5:30PM to discuss our latest efforts to support the fight for freedom and human rights in #HongKong.

Tune in! 📺👀"
DauDing2009,"Fight for Freedom 💪
Stand with #HongKong",,392,369,8477,29/7/19 6:12,163,10709,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
lilmeowmeowbot,5 Demands Not 1 Less 五大訴求 缺一不可 {she/her},,439,569,63606,5/1/18 13:29,65,5341,"Our mobile billboard is also driving round the block outside #BlizzCon2019, and we spotted our first #MeiWithHongKong cosplayer for today! 

Show us your creative 🇭🇰 cosplays! 

#StandWithHK #FreedomHK

Photo credit: u/thejennysaur https://t.co/qciQfrD8Yv"
Freedomchina6,,,177,82,8868,6/3/19 18:31,1,6598,"@HKDailyTimes852 @1984inChina @SolomonYue #HKPolice has overridden Laws already!
#HKPoliceState #HKPoliceBrutality #HKPoliceTerrorism #StandWithHongKong #FightForFreedom"
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,13,14855,"From Texas, said in reddit. WOW !

#HongKong
#HongKongProtests
#Texas 
#Mei
#MeiWithHongKong
#BlizzCon19 https://t.co/eaBIMUQC6P"
amelovehk,***** 科爆左手足無得回fo住🤢😵😱😞🙇🏻‍♀️ ***** | 沒有暴徒，只有暴政。#StandWithHongKong ☂️ | 絕不自殺聲明🍀 | ❤️ACG/music/gourmet | 半個IT人 | 中文/English/日語 | 別盡信你眼睛所見。,Hong Kong,4986,4052,2481,25/8/19 18:26,348,2598,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
uncledicccc1,Hong Kong Lamp God🧞‍♂️Shiu Yeuk-yuen👨🏻Result is often the opposite of what I predicted🍀I’m gonna arrested by police #standwithhongkong #followbackhongkong,Hong Kong,187,49,1048,7/10/19 16:30,1328,1069,"#HKPolice are taking no chances with hauntings on #halloween2019 , destroying the Prince Edward MTR memorial site.  They're led by Officer Tier III Pln 2, a unique ID to identi.. oh wait, his bff next to him as the same ID too.  Never mind😑

#StandWithHongKong #HongKongProtests https://t.co/0Thy0RKavf"
Morning1954,,,475,151,10485,23/12/16 23:21,9,12016,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
haritho,"Dont waste time, have fun",hong kong,830,526,28714,22/5/09 16:38,238,21380,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
thinktanx,#HumanRights #PressFreedom #LiberalDemocracy,RESiSTANBUL,147,271,6860,4/4/09 12:36,0,1069,"Emergency all for #HongKong!
.
.
#hkprotest #HumanRights #MenschenRechte #HongKong #HongKongProtests #China #MADEinCHINA https://t.co/Kipeq56n8r"
RetweetHongKong,#RetweetHongKong | #HongKong | #BOT,Internet,0,6,15286,29/10/17 6:44,9,0,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
AramonRodor,,火星,180,9,123,1/4/15 3:28,3398,455,"Flashing strong light at someone’s face is how #Police maintain the law n safety in #HongKong now? When the man in suit asked the police for the police’s no.,the police replied provocatively“Look!Can’t you read you dickhead,here’s the no.”while there’s no no. on him. #PoliceState https://t.co/Vq5dr0UOJm"
lansewenming,"GuoMedia@lansewenming9
A man who doesn't understandEnglish has no choice but to use theEnglish language to make a sound of explosive news revolution to theWorld",,727,1099,3637,16/3/19 13:00,442,36489,Kwai Fong Lennon Wall #Halloween new #HKProtestArt #StandWithHongKong https://t.co/rSW059V4qa
happyjr007,,,34,8,351,2/7/17 1:19,280,559,"兆軒苑in Tuen Mun releases the CCTV on the night (28Oct) where HKPF broke in w/ no search warrant 
HKPF went straight in b4 the door is closed. Stopped n searched ppl in the floor, even called ppl 2 come out of the lifts. Ppl kneeled as if it’s execution
#HKPoliceState https://t.co/eKrunNmA0y"
LauTim10664652,,,107,25,2359,1/9/19 5:33,0,1584,@Reuters Protest? Is it normal to call a festival party as protest? Are you crazy as HK police? #HKPoliceTerrorism #HKPoliceBrutality
Frances_8964,"Hello.  I come from Earth🌏. 80's. Nice to meet u.  |♥️ Animal |🧡 Art |💛 Flower |💚 Snapshot |💙 Vintage |
#followingbackhongkong",Hong Kong,1765,1615,5874,19/8/19 15:53,117,5942,"1 Oct 2019 — #HongKongPolice fired live ammo #bullet right at the chest of a 18-yr-old student, Tsang Chi Kin. The bullet is just #3cm next to his Heart.

#HongKongers will NEVER forget.
We will NEVER forgive.

#殺子政權 #天滅中共
#ResistBeijing #LiberateHongKong 
#HongKong https://t.co/gc4faBPAVJ"
Freedom29003758,,,535,147,727,30/10/19 0:34,0,720,"Stand with HK. Fight for freedom!
Five demands, not one less #FreeHongKong #HKHumanRightsandDemocracyAct #HKPoliceTerrorism https://t.co/jEbuEUv7Or"
MoneyTalksfrHK,"#followback #互科 #StandWithHongKong
Love music, deep thoughts, FREEDOM & JUSTICE.

#I3HK #FreeHongKong

Pu-erh tea lover. Thoroughbred racing enthusiast.  ✌✌","Manhattan, NY",1918,1831,4877,29/10/12 5:54,85,7237,"Early Friday morning, #HongKong public broadcaster RTHK said in a statement it was angry and strongly condemned the police, after officers repeatedly used force against its reporters and staff over the past weeks.

#hongkongprotests https://t.co/QFWVTFnuAo"
rumbleinthejun3,"Professional accountant by trade, freedom lover by nature. 生於亂世 有種責任 #standwithHongKong #followbackHongKong #手足科勞",,118,199,263,8/10/19 16:44,0,399,"The situation here in Hong Kong is getting worse by the day. Civilians are facing police brutality and gov suppression on a daily basis. Lives and basic human rights are being trampled! We need help! 🆘 🆘 🆘 

#StandWithHongKong
#followbackHongKong https://t.co/VKmzbJq3v8"
JackyCh15755257,a Hong Kong citizen,,706,540,12413,27/8/19 5:54,109,17053,"#Blizzcon is happening today! We’re distributing #MeiWithHongKong tshirts &amp; flyers at 7am-12pm outside the venue. Come catch us!

Our media frds: pls inbox us if you want a copy of our press release!

HD ver of our flyers: https://t.co/DMf61qifG4

#FreedomHK #StandWithHongKong https://t.co/035lOG6SNn"
RoadFromSerfdom,I have nothing to declare except my honesty.,,1094,759,1968,15/3/11 3:35,0,15354,"@BBCWorld Sound like a threat to me. CCP need to be educated very badly.
#AntiChinazi"
bravenprotect,,,45,4,374,1/10/19 1:43,9,280,"#HongKongPolice — can put on WHATEVER signs &amp; deco onto their #Police Uniforms when on duty.

See the tag #民族英雄? “National Hero”? Nope, you’re _______ ! 

#HKPoliceState #HKPoliceTerrorism #HongKong #香港デモ #HKBeWaterAct https://t.co/liR36U86VO"
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,9,14855,"[BREAKING] Musicians playing #GloryToHongKong in the street are arrested in Shatin !!! This #HongakongPolice aka #HKGestapo has got insane !!!

#HongKong
#Hongkonger
#HongKongProtests https://t.co/JJ9G9NBtA1"
spirit_HongKong,,,448,215,544,9/4/18 14:54,1,937,Salute to press!! Thank you!! #HongKongers are not alone!! #keepfighting #StandWithHongKong #FreeHongKong https://t.co/NgVXvNDfzn
AnonNonsense,,,56,41,3301,31/7/19 21:56,0,896,"Heard first hand that #hongkong govt is denying visas to at least some major US media outlets.  Western media not reporting out of fear of more #CCP coercion

@BaldingsWorld @Jkylebass @SolomonYue heard same?"
LonieYt,Hongkonger,,51,27,195,4/9/19 16:23,787,295,"Some believed #HongKong police won’t fire tear gas in #Central.
Consider there’re classy people live there?
They’ve already gone haywired, there’s only “me or them” in their twisted mind. 

#TearGasBuffet in #PoliceState 

https://t.co/9FD6peYpKc"
Hk07128964,,,56,6,107,30/5/19 4:08,640,391,"Last night, a woman is being dragged on the ground, while  #HongKongPolice pointed her with a gun.

I don't want to use such word but it's a hunt.

I wonder how long it takes to be another #ConcentrationCamps beside #Xinjiang.

#HumanRights #StandWithHongKong #China70yearsOfShame https://t.co/gTF1WHHS0l"
gongxindong,Our Aim is No Third War and protect our Children and their alive with fair faith,香港,2663,139,174,31/7/19 1:50,57,12,"#HongKong flash mob: ""Do You Hear the People Sing"" on Mong Kok street https://t.co/Nx1Dk854QW"
Ariel56807955,Thinker / Dreamer / Cat Lover / HongKonger in NYC #StandWithHongKong,NYC,50,5,189,21/10/19 2:53,37,282,We dressed as Winnie the Pooh in the New York Halloween Parade 🐻 #StandWithHongKong https://t.co/v5sLY5ffzU
Moona32221525,I am not Chinese. Please do not force me to love China!,,220,108,1920,16/7/19 17:57,26,2940,"112 Fight for #HongKong #autonomy 
2 Nov 2019 (Sat)
3-5pm Victoria Park, Causeway Bay
5pm Edinburgh Place &amp; Chater Garden, Central, #HKprotests https://t.co/BJQaB9rGYr"
GssMss,,,40,0,64,24/3/14 11:23,152,68,The revolution is all around us: This running group of dozens is chanting #FightForFreedom #StandWithHongKong while passing Central Ferry Piers on their way to Wan Chai from Zhongshan Park. On a Friday night in #HK. #香港人反抗 https://t.co/VxdnQEdVPx
uncledicccc1,Hong Kong Lamp God🧞‍♂️Shiu Yeuk-yuen👨🏻Result is often the opposite of what I predicted🍀I’m gonna arrested by police #standwithhongkong #followbackhongkong,Hong Kong,187,49,1048,7/10/19 16:30,1723,1069,"Lan Kwai Fong.  Around 30 #HKPolice are here blocking people from entering the #halloween2019  party.  Doraemon is not happy

#StandWithHongKong #HongKongProtests https://t.co/5DQSEjjwpR"
allen87603,"An ordinary #HongKonger, 30+, small business owner. #光復香港 #時代革命 #FollowBackHongKong",Hong Kong,206,175,664,18/6/11 12:22,29,800,"2019 Halloween: 
HK police aiming the GUN to arrested woman, just like EXECUTION,
In Central Lan Kwai Fong!

Can you tolerate that?
#hkpolicestate
#hkpoliceterroism
#hkpolicebrutality
#FreeHongKong
#FreedomHK
#FightForFreedom
#StandWithHongKong
#HappyHalloween https://t.co/LrAs8uSBLd"
PearlHongKong,Check out HKPF violence database. #FollowBackHongKong,,642,535,6259,21/8/19 16:24,106,8737,Police suggest that a reporter who complained of being doxxed after staging a protest at the force's briefing on Monday could have been targeted by her fellow journalists. #HongKong  https://t.co/42DaaEVtL9
OMG67758201,,,5,1,79,19/9/19 15:01,65,70,"Our mobile billboard is also driving round the block outside #BlizzCon2019, and we spotted our first #MeiWithHongKong cosplayer for today! 

Show us your creative 🇭🇰 cosplays! 

#StandWithHK #FreedomHK

Photo credit: u/thejennysaur https://t.co/qciQfrD8Yv"
SWithhk,A HKer who loves HK. #StandwithHK#FollowbackHongKong,,247,153,1163,7/10/19 23:19,238,1759,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
freeHongKong15,"Save Hong Kong,  please support us. !! https://t.co/9mrnD0uH2Y?amp=1",,461,852,6125,23/8/19 10:51,180,12761,"#sexualharass at HK by police force
U think this is surreal??
We thought that b4 June also
#PoliceState reflect everthing
The world can look at all evidence showing how CCP controlled the HKSAR and using police to suppress #HumanRights 
#humanitarianscrisis 
#StandWithHK https://t.co/npOOtZKmVL"
Woowoow31880653,"DUAL SUFFRAGE! 
Five Demands Not One LEss
Freedom and Democracy
I LOVE Hong Kong",,1593,719,3875,15/8/19 14:59,6,2880,"@Forbes Ordinary Chinese people are also victims under the rule of CCP, they treat their own people as tools only, even Jack Ma are forced to resign when CCP need his money
#antiChinazi
#SaveUyghur 
#savehongkong https://t.co/R4HVd9UTS0"
Blueyocean1,"Info of HK Police state & protests
English, Japanese & Chinese available
Website: https://t.co/en4ig10nYG…",,198,96,3719,4/7/19 17:38,88,4857,"@lukedepulford @spectator @sra_solicitors 💘Lest We Forget:#poppy4HK💘1
Dear Sir, Let me tell you the main different between #Communist #Chinese and #HongKongers. It is the values between us! 
#antiELAB #antichinazi #ResistBeijing #LiberateHongKong  @benedictrogers   #RemembranceDay #poppy4HK #SinoBritishJointDeclaration https://t.co/lKeCYwY4ab"
FreeHK18028984,Free HK,,16,3,179,19/8/19 16:07,348,177,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
asdops67770,"Liberate Hong Kong, Revolution of our times
Stand with Hong Kong
光復香港時代革命
#StandWithHongKong #FollowBackHongKong",,494,368,1255,26/9/14 16:51,348,1223,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
FRHK20,,,84,157,9465,27/8/19 17:40,555,10149,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
pcyw27,"Love HK, Love Freedom #followbackHongKong #手足互科",,317,181,137,16/8/19 3:22,0,234,"See u guys tmr🔥🔥🔥

11.02 Global Rallies

Thanks for the support from different countries🔥

#FightforAutonomy #StandWithHK 
#HongKongSOS #112HKSOS https://t.co/rQQczZPaeP https://t.co/MFh03dCAwU"
freeHongKong15,"Save Hong Kong,  please support us. !! https://t.co/9mrnD0uH2Y?amp=1",,461,852,6125,23/8/19 10:51,4,12761,"@AFP If it happens in HK, it'll happen on anyone around the world one day.  The only way to stop this is saying NO to China, starting from boycotting her products, cultural activities linked to political funding,  TV drama/ Apps / Musics / movies etc
#antichinazi 
#FreeHongKong https://t.co/50A5mqt4NI"
rumbleinthejun3,"Professional accountant by trade, freedom lover by nature. 生於亂世 有種責任 #standwithHongKong #followbackHongKong #手足科勞",,118,199,263,8/10/19 16:44,0,399,"@StateDept @SecPompeo The situation here in Hong Kong is getting worse by the day. Civilians are facing police brutality and gov suppression on a daily basis. Lives and basic human rights are being trampled! We need help! 🆘 🆘 🆘 

#StandWithHongKong https://t.co/DLvDsda9XN"
EpochTimesChina,"Insight on politics, society, economy and culture of #China, #HongKong & #Taiwan. Email Sign up: https://t.co/OovwXvDr5L","New York, NY",61,14035,10915,20/5/11 17:54,9,427,"#China will “perfect” the way the leader of #HongKong is appointed and replaced, and won’t tolerate separatism or threats to #NationalSecurity there, a senior #Chinese official said on Nov. 1 after a meeting of the top leadership. https://t.co/87aXINp8RY"
ChiyeungChan,It is time,香港,314,237,667,4/9/19 14:34,5905,674,This is disgusting. Where is the accountability? #StandwithHK #HongKong https://t.co/KDkf6tba1p
Freedomchina6,,,177,82,8869,6/3/19 18:31,0,6598,"@HKDailyTimes852 @Scar06097243 @SolomonYue This is a private building. What are you doing? #PoliceState 
#StandWithHongKong 
#SOSHK 
#hkers"
AC09924736,"香港人加油! 香港人反抗! 😷
Twitter文宣新手，請多多指教
#FollowBackHK",,196,197,3679,14/9/19 16:10,127,2031,"Everyone else:
Does expired poison become more poisonous, or less poisonous?🤔

Me:
Is Made in China tear gas more dangerous, or less dangerous?🤔

#HongKongProtests https://t.co/xLprgipsPo"
do_uhearme,852 never give up! 🇭🇰 KPOP fans +Disney fans// 中文+English #glorytohongkong,香港,656,561,3496,3/4/19 16:26,5905,4131,This is disgusting. Where is the accountability? #StandwithHK #HongKong https://t.co/KDkf6tba1p
4EVERFREEUSA,"I support accountable & very limited govt, the Constitution & the rule of law, and policies that promote the liberty & prosperity of all Americans. ❤️🇺🇸",,169,47,2697,7/8/19 5:21,18,3659,"Police arrest a woman who shouts ""I'm American,"" ""Halloween"" in Lan Kwai Fong during #HongKong #Halloween night https://t.co/ZJxVzxyY4K"
bravenprotect,,,45,4,374,1/10/19 1:43,640,280,"Last night, a woman is being dragged on the ground, while  #HongKongPolice pointed her with a gun.

I don't want to use such word but it's a hunt.

I wonder how long it takes to be another #ConcentrationCamps beside #Xinjiang.

#HumanRights #StandWithHongKong #China70yearsOfShame https://t.co/gTF1WHHS0l"
konghonh,"Fight for freedom 
Stand with Hong Kong",,23,0,49,8/8/18 13:40,8348,27,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
wasteslave,信仰食花生的和理非。2019.7.21 開始主張使用思想暴力抗争。成立獨立調查委員會 解散警隊 永不割蓆 願榮光歸香港✝️🙏,,66,109,2979,18/6/12 15:44,1,2292,"@SolomonYue Shame on #hkpolice! Tear gas everywhere!  #HKPoliceTerrorism 
#HKHumanRightsandDemocracyAct 
#HKPoliceBrutality #HKprotests https://t.co/4U2sJQOSh0"
StarSuperfan42,nos  amis sont des rois nous devons les protéger envers et contre tous c'est notre devoir🌹🐕🦁🦂🦗🦄🐖🐂🐒🦊🦗🦃🦁🐶🐯🐴🦊🐄🐸🦉🐋🦎🐌🦋🐤🐻🐀🐇🐿🐘🐧🦔🐞🐝🐜,"Rhône-Alpes, France",3012,1956,35852,11/4/19 14:02,2047,25864,"Just now in Tuen Mun, the riot police pull the owners out from the restaurant and arrest them! 
Before these, the riot police walk by and want to arrest the youngsters inside the restaurant with no reasons and the shop owner refuse to do so. #HKPoliceTerrorism #HKPoliceState https://t.co/GTouHyEJ4B"
imaxstone,"Will above reason, faith above knowledge, enlightenment than truth","Wan Chai District, Hong Kong",2195,568,32718,11/8/17 2:51,10,66856,"If the Chinese government wants to punish people who call for violence or other illegal things in social networks, then all I can say is that the HK police deserve to allow people to defend themselves by force and fight back.
Will I be hunted now abroad by the CCP?

#StandWithHk"
Umamaru5,"新手加入😊new join，my English is not good but I will try my best💪
fight for freedom,stand with HK,
5大訴🌏 缺一❌可，一個都不能再少，香港人加油！我是香港人😷😷😷😷😷😷#follow me.🙏🏼",,227,208,2423,30/9/19 4:10,11,1244,@ezracheungtoto #HongKong government is following #CCP #China completely. They make Hong Kong a police state and now control the internet. What will be next? #antichinazi #StandWithHongKong https://t.co/vF1xSOxgv0
HappyWarriorP,"Happy Warrior Podcast⚓https://t.co/476XLhPL7Q
Journalist, #chronicpain 
https://t.co/2PbjQ5sf2e
pete@happy-warrior.net
FB & Minds: @happywarriorpete","Sioux Falls, SD",10903,10396,10628,21/3/12 17:07,0,20359,"New Ep o #podcast 🎙️

五一
Security&gt;Freedom
&amp; Kanye Saves Americas Soul🎵

https://t.co/XTQrKJokq3
#KanyeWest @kanyewest #JesusIsKing #Conservative #Libertarian #Christian #HongKongProtests #Mexico #CartelDeSinaloa #Youtuber #Venezuela #Trump #SmallYouTubersUnite #IStandWithVic"
MasuHKger,"A regular HKger love her HOMELAND
Born here, Raise here, Die here
Speak Cantonese, English,Japanese
#followbackhongkong #LoveHK",Hong Kong,723,604,1878,31/8/19 4:18,180,3500,"LIVE TV ALERT‼️

I’ll be joining @DavidAsmanfox on @FoxBusiness today at 5:30PM to discuss our latest efforts to support the fight for freedom and human rights in #HongKong.

Tune in! 📺👀"
sheepyanchui,,,46,23,575,24/6/13 12:24,0,484,#HongKongPolice prohibited citizens and tourists entering Lan Kwai Fong celebrate Halloween. #HKPoliceState #HKPoliceTerrorism #HongKong https://t.co/G0o8W1vhLI https://t.co/tKGLaVAfyx
